"","ExtendedID","Subject1Tag","Subject2Tag","MultipleBirth","IsMz","Subject1LastSurvey","Subject2LastSurvey","RImplicitPass1","RImplicit","RImplicit2004","RImplicitDifference","RExplicit","RExplicitOldestSibVersion","RExplicitYoungestSibVersion","RExplicitPass1","RPass1","R"
"237",283,28502,28503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"238",287,28701,28702,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"239",287,28801,28802,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"240",287,28801,28803,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"241",287,28801,28804,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"242",287,28801,28805,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"243",287,28801,28806,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"244",287,28802,28803,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"245",287,28802,28804,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"246",287,28802,28805,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"247",287,28802,28806,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"248",287,28803,28804,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"249",287,28803,28805,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"250",287,28803,28806,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"251",287,28804,28805,0,0,2008,2008,NA,0.5,0.375,0.125,NA,NA,NA,NA,NA,0.5
"252",287,28804,28806,0,0,2008,2008,NA,0.5,0.375,0.125,NA,NA,NA,NA,NA,0.5
"253",287,28805,28806,2,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"254",287,28901,28902,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"255",290,29001,29002,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"256",292,29201,29202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"257",292,29301,29302,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"258",294,29401,29402,0,0,2008,1988,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"259",294,29401,29403,0,0,2008,NA,NA,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"260",294,29402,29403,0,0,1988,NA,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5,0.5
"261",297,29701,29702,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"262",298,29801,29802,0,0,2000,2000,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"263",305,30501,30502,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"264",312,31201,31202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"265",314,31401,31402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"266",314,31401,31403,0,0,2008,1998,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"267",314,31401,31404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"268",314,31401,31405,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"269",314,31402,31403,0,0,2008,1998,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"270",314,31402,31404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"271",314,31402,31405,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"272",314,31403,31404,0,0,1998,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"273",314,31403,31405,0,0,1998,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"274",314,31404,31405,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"275",321,32101,32102,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"276",321,32101,32103,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"277",321,32102,32103,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"278",321,32201,32202,0,0,2008,2002,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"279",321,32201,32203,0,0,2008,2002,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"280",321,32202,32203,0,0,2002,2002,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"281",333,33301,33302,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"282",338,33801,33802,0,0,2008,2000,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"283",338,34001,34002,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"284",338,34001,34003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"285",338,34002,34003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"286",344,34401,34402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"287",347,34701,34702,0,0,2004,2002,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"288",353,35401,35402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"289",364,36501,36502,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"290",364,36501,36503,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"291",364,36501,36504,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"292",364,36501,36505,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"293",364,36502,36503,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"294",364,36502,36504,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"295",364,36502,36505,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"296",364,36503,36504,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"297",364,36503,36505,0,0,NA,NA,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"298",364,36504,36505,2,1,NA,NA,1,1,1,0,NA,NA,NA,NA,1,1
"299",369,36901,36902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"300",371,37101,37102,0,0,1996,1996,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"301",371,37101,37103,0,0,1996,1996,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"302",371,37102,37103,0,0,1996,1996,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"303",373,37301,37302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"304",373,37401,37402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"305",373,37401,37403,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"306",373,37402,37403,0,0,2008,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"307",377,37901,37902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"308",377,37901,37903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"309",377,37902,37903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"310",382,38201,38202,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"311",385,38501,38502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"312",385,38501,38503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"313",385,38502,38503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"314",388,38801,38802,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"315",388,38801,38803,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"316",388,38802,38803,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,NA,NA,NA,0.5,0.5
"317",389,38901,38902,0,0,2004,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"318",390,39001,39002,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,0.25,0.25,0.25,0.25
"319",390,39001,39003,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,0.375,0.25,0.25,0.25
"320",390,39001,39004,0,0,2008,2004,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"321",390,39002,39003,0,0,2008,2008,NA,NA,0.375,NA,0.375,0.375,0.375,0.375,0.375,0.375
"322",390,39002,39004,0,0,2008,2004,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"323",390,39003,39004,0,0,2008,2004,NA,NA,0.375,NA,0.375,0.375,NA,0.375,0.375,0.375
"324",390,39101,39102,0,0,2008,2008,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5
"325",390,39101,39103,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"326",390,39102,39103,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"327",395,39501,39502,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"328",397,39701,39702,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"329",397,39701,39703,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"330",397,39701,39704,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"331",397,39702,39703,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"332",397,39702,39704,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"333",397,39703,39704,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"334",401,40101,40102,0,0,2008,2008,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5
"335",401,40201,40202,0,0,2006,2006,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"336",401,40201,40203,0,0,2006,2006,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"337",401,40202,40203,0,0,2006,2006,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"338",404,40501,40502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"339",404,40501,40503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"340",404,40502,40503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"341",407,40701,40702,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"342",414,41401,41402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"343",416,41601,41602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"344",416,41601,41603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"345",416,41601,41604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"346",416,41602,41603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"347",416,41602,41604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"348",416,41603,41604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"349",421,42301,42302,0,0,2006,2006,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"350",424,42501,42502,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"351",424,42501,42503,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"352",424,42501,42504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"353",424,42501,42505,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"354",424,42502,42503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"355",424,42502,42504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"356",424,42502,42505,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"357",424,42503,42504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"358",424,42503,42505,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"359",424,42504,42505,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"360",428,42801,42802,0,0,1998,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"361",429,43101,43102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"362",429,43101,43103,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"363",429,43102,43103,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"364",437,43701,43702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"365",437,43701,43703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"366",437,43702,43703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"367",439,43901,43902,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"368",442,44201,44202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"369",442,44201,44203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"370",442,44202,44203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"371",444,44401,44402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"372",446,44601,44602,0,0,2006,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"373",449,44901,44902,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"374",452,45201,45202,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"375",454,45501,45502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"376",459,45901,45902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"377",459,45901,45903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"378",459,45902,45903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"379",466,46701,46702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"380",471,47101,47102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"381",472,47401,47402,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"382",472,47401,47403,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"383",472,47402,47403,0,0,2008,2008,0.5,0.5,0.25,0.25,0.25,0.25,NA,0.25,0.5,0.5
"384",476,47601,47602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"385",477,47801,47802,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"386",485,48501,48502,0,0,1992,2008,0.5,0.5,NA,NA,0.5,NA,0.5,0.5,0.5,0.5
"387",485,48501,48503,0,0,1992,2008,NA,0.5,NA,NA,0.375,NA,0.375,0.375,0.375,0.375
"388",485,48502,48503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"389",490,49101,49102,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"390",490,49201,49202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"391",490,49201,49203,0,0,2008,2008,0.5,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"392",490,49202,49203,0,0,2008,2008,0.5,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"393",494,49401,49402,0,0,1998,1998,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"394",494,49501,49502,0,0,2006,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"395",501,50101,50102,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"396",503,50301,50302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"397",503,50301,50303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"398",503,50302,50303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"399",503,50401,50402,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"400",503,50401,50403,0,0,NA,2008,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"401",503,50402,50403,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"402",507,50701,50702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"403",513,51401,51402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"404",513,51401,51403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"405",513,51402,51403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"406",515,51501,51502,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"407",520,52201,52202,0,0,2008,2000,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"408",524,52501,52502,0,0,2000,2000,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"409",528,52801,52802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"410",529,52901,52902,0,0,2008,2004,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"411",529,52901,52903,0,0,2008,1994,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"412",529,52902,52903,0,0,2004,1994,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"413",530,53001,53002,0,0,NA,2008,0.5,0.5,0.375,0.125,0.5,NA,0.5,0.5,0.5,0.5
"414",530,53001,53003,0,0,NA,2008,NA,0.5,0.375,0.125,0.5,NA,0.5,0.5,0.5,0.5
"415",530,53002,53003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"416",532,53201,53202,0,0,NA,NA,0.5,0.5,0.375,0.125,NA,NA,NA,NA,0.5,0.5
"417",536,53601,53602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"418",542,54201,54202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"419",546,54601,54602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"420",548,54801,54802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"421",548,54801,54803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"422",548,54801,54804,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"423",548,54802,54803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"424",548,54802,54804,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"425",548,54803,54804,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"426",550,55001,55002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"427",552,55201,55202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"428",556,55701,55702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"429",556,55701,55703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"430",556,55701,55704,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"431",556,55702,55703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"432",556,55702,55704,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"433",556,55703,55704,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"434",556,55801,55802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"435",556,55801,55803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"436",556,55802,55803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"437",563,56301,56302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"438",563,56301,56303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"439",563,56302,56303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"440",567,56701,56702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"441",575,57601,57602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"442",575,57601,57603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"443",575,57601,57604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"444",575,57602,57603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"445",575,57602,57604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"446",575,57603,57604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"447",579,57901,57902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"448",584,58501,58502,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"449",584,58501,58503,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"450",584,58501,58504,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"451",584,58501,58505,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"452",584,58502,58503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"453",584,58502,58504,0,0,2008,2008,NA,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"454",584,58502,58505,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"455",584,58503,58504,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"456",584,58503,58505,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"457",584,58504,58505,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"458",586,58801,58802,0,0,2008,2008,NA,0.5,0.375,0.125,0.25,0.375,0.25,0.25,0.25,0.25
"459",586,58801,58803,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"460",586,58801,58804,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"461",586,58802,58803,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"462",586,58802,58804,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"463",586,58803,58804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"464",586,58901,58902,0,0,2008,2006,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"465",586,59001,59002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"466",586,59001,59003,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"467",586,59001,59004,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"468",586,59002,59003,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"469",586,59002,59004,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"470",586,59003,59004,0,0,2008,2008,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5
"471",593,59301,59302,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"472",603,60401,60402,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"473",603,60401,60403,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"474",603,60401,60404,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
